Timestamp,Temperature,Humidity,CO2,HumidityRatio,Occupancy
13/02/2015 04:11,20.89,24.395,577.5,0.003722193,0
13/02/2015 04:27,20.89,24.4,575.5,0.00372296,0
13/02/2015 04:38,20.89,24.29,580.5,0.003706077,0
13/02/2015 04:41,20.89,24.245,574,0.00369917,0
13/02/2015 05:10,20.89,24.89,569,0.003798181,0
13/02/2015 05:51,20.7,25.1,552.6666667,0.003785608,0
13/02/2015 05:57,20.7,25.65,553,0.003869076,0
13/02/2015 06:22,20.65,25.445,542.5,0.003826083,0
13/02/2015 06:42,21,25,534.5,0.003841124,0
13/02/2015 07:30,20.79,25.5,523,0.003867822,0
13/02/2015 07:34,20.89,25.89,515.5,0.003951749,0
13/02/2015 08:23,20.84,25.65,514,0.003902785,0
13/02/2015 08:38,21.2,25.29,513,0.003934293,0
13/02/2015 08:55,21.29,25.26333333,510,0.003952018,0
13/02/2015 09:04,21.5,25.84,540,0.004095523,1
13/02/2015 09:04,21.5,25.65,549,0.004065212,1
13/02/2015 09:07,21.575,25.625,547,0.004080035,1
13/02/2015 09:08,21.575,25.8975,560,0.00412371,1
13/02/2015 09:23,21.89,25.6975,587,0.00417173,1
13/02/2015 09:24,21.9175,25.7,579,0.004179195,1
13/02/2015 09:26,21.96333333,25.76,582.6666667,0.00420083,1
13/02/2015 09:32,22.175,25.445,587.75,0.004203371,1
13/02/2015 09:35,22.2,25.2,587,0.004169014,1
13/02/2015 09:36,22.2675,25.175,579,0.004182118,1
13/02/2015 10:08,22.79,24.7225,593,0.004239792,1
13/02/2015 10:11,22.85666667,24.85666667,596.3333333,0.004280339,1
13/02/2015 10:27,23.245,24.245,600.5,0.004274231,1
13/02/2015 10:27,23.26,24.26,604.3333333,0.004280797,1
13/02/2015 10:31,23.2675,24.4725,615.25,0.004320525,1
13/02/2015 10:34,23.29,24.42666667,610,0.004318283,1
13/02/2015 10:38,23.315,24.4725,619,0.004333024,1
13/02/2015 11:29,23.745,25.365,707.5,0.004611038,1
13/02/2015 11:31,23.79,25.315,700.25,0.004614453,1
13/02/2015 11:34,23.79,25.34,701,0.004619043,1
13/02/2015 11:38,23.89,25.34,702,0.004647116,1
13/02/2015 11:42,23.89,25.35666667,692,0.004650195,1
13/02/2015 11:58,23.945,25.1,660,0.004618132,1
13/02/2015 12:04,23.89,25.125,663.3333333,0.004607395,1
13/02/2015 12:36,23.85666667,24.96333333,593.6666667,0.004568298,1
13/02/2015 12:38,23.84,25,595.5,0.00457044,1
13/02/2015 12:48,23.79,25.06666667,591.25,0.004568854,1
13/02/2015 12:51,23.82333333,25.23,598,0.004608144,1
13/02/2015 12:53,23.79,25.2,599,0.004593335,1
13/02/2015 12:58,23.79,25.29,588,0.004609862,1
13/02/2015 13:54,23.6,26.1,547.6666667,0.0047041,1
13/02/2015 14:03,23.5,26.23,545,0.004699082,1
13/02/2015 14:04,23.5,26.2225,548,0.004697729,1
13/02/2015 14:06,23.5,26.3975,545.25,0.004729318,1
13/02/2015 14:08,23.445,26.39,586.5,0.004712188,1
13/02/2015 14:10,23.445,26.6475,561.5,0.004758519,1
13/02/2015 14:16,23.5,26.79,567,0.00480018,1
13/02/2015 14:18,23.5,26.8675,573.5,0.004814174,1
13/02/2015 14:23,23.445,26.7675,558.5,0.004780112,1
13/02/2015 14:31,23.39,27,568,0.004805854,1
13/02/2015 14:35,23.35666667,27.13333333,557.3333333,0.004819988,1
13/02/2015 14:37,23.29,27.29,557.75,0.004828408,1
13/02/2015 14:42,23.29,27.5,556.5,0.004865854,1
13/02/2015 14:45,23.2,27.625,549.5,0.004861431,1
13/02/2015 14:47,23.2,27.7,549.5,0.004874732,1
13/02/2015 14:50,23.175,27.8675,563.5,0.004896978,1
13/02/2015 14:55,23.1,28.1975,561,0.004932829,1
13/02/2015 14:57,23.1,28.13333333,557.6666667,0.004921515,1
13/02/2015 14:58,23.075,28.1,558.75,0.004908151,1
13/02/2015 15:21,22.89,28.6,571.25,0.0049401,1
13/02/2015 15:36,22.7,29.1,578,0.004969127,1
13/02/2015 15:42,22.6,29.2,586,0.004955927,1
13/02/2015 15:59,22.39,30,586,0.00502772,1
13/02/2015 16:36,21.79,31.125,613.75,0.00502894,1
13/02/2015 16:59,21.625,31.7675,631.5,0.005081663,1
13/02/2015 17:00,21.6,31.79,630.6666667,0.005077456,1
13/02/2015 17:02,21.575,31.815,628,0.005073651,1
13/02/2015 17:04,21.6,31.79,626,0.005077456,1
13/02/2015 17:10,21.525,32.0225,621.5,0.00509128,1
13/02/2015 17:19,21.5,32.09,606.75,0.005094232,1
13/02/2015 17:31,21.39,32.145,588.75,0.005068485,1
13/02/2015 17:51,21.23,32.53,573,0.005079198,1
13/02/2015 18:11,21.34,32.545,579.5,0.005116242,0
13/02/2015 18:42,21.245,32.4,539,0.005063431,0
13/02/2015 18:51,21.2,32.4,529,0.005049355,0
13/02/2015 19:07,21.1,32.36333333,520.3333333,0.005012474,0
13/02/2015 19:31,20.89,32.145,513,0.004914031,0
13/02/2015 20:03,20.7,31.79,512.5,0.004802391,0
13/02/2015 20:12,20.6,31.7,511,0.004759041,0
13/02/2015 20:15,20.6,31.63333333,517.6666667,0.004748957,0
13/02/2015 20:37,20.5,31.5,512,0.00469949,0
13/02/2015 20:41,20.5,31.445,510.5,0.004691222,0
13/02/2015 21:02,20.39,31.2,516,0.004622665,0
13/02/2015 21:10,20.39,31.2,516,0.004622665,0
13/02/2015 21:24,20.39,31.2,514,0.004622665,0
13/02/2015 22:08,20.2,31.39,510.3333333,0.004596329,0
13/02/2015 22:20,20.2,31.6,513,0.004627308,0
13/02/2015 22:25,20.15,31.6,512.5,0.004612911,0
13/02/2015 22:30,20.1,31.6,512.5,0.004598555,0
13/02/2015 22:32,20.16666667,31.6,517.3333333,0.004617706,0
13/02/2015 22:59,20.1,31.89,506,0.004641072,0
13/02/2015 23:32,20.05,33.145,510.5,0.004810105,0
13/02/2015 23:58,20,33.5,502,0.004846877,0
14/02/2015 00:48,19.89,34.7,500.25,0.004987508,0
14/02/2015 01:34,19.89,35.7,504,0.005132426,0
14/02/2015 01:49,19.84,35.9,500,0.005145308,0
14/02/2015 02:10,19.79,36.045,505,0.005150131,0
14/02/2015 02:38,19.73,36.4,506.3333333,0.005181785,0
14/02/2015 02:45,19.745,36.4,503.5,0.005186652,0
14/02/2015 03:51,19.7,36.59,502,0.005199286,0
14/02/2015 03:55,19.6,36.5,504.5,0.005154011,0
14/02/2015 03:56,19.6,36.545,501,0.005160418,0
14/02/2015 04:56,19.65,37.3,500.5,0.00528446,0
14/02/2015 05:19,19.6,38.29,505.6666667,0.005408967,0
14/02/2015 06:10,19.6,38.59,505,0.005451718,0
14/02/2015 07:02,19.5,39,506,0.005475707,0
14/02/2015 07:13,19.575,38.5225,502.6666667,0.005433577,0
14/02/2015 08:02,19.65,37.45,513,0.005305893,0
14/02/2015 08:34,19.89,36.79,507.5,0.005290463,0
14/02/2015 08:53,19.92666667,36.5,508.3333333,0.005260453,0
14/02/2015 09:02,19.945,36.5,506,0.005266484,0
14/02/2015 09:40,20.15,36.2,504.5,0.005290122,0
14/02/2015 09:51,20.075,36.345,501.5,0.005286686,0
14/02/2015 11:00,20.745,35.59,511.5,0.005396476,0
14/02/2015 13:05,20.7,34.845,498.5,0.005267807,0
14/02/2015 13:31,20.6,35.09,503.5,0.005272288,0
14/02/2015 13:46,20.56666667,35.29,501.3333333,0.005291613,0
14/02/2015 13:56,20.5,35.4,509,0.005286276,0
14/02/2015 14:23,20.15,35.7,510,0.005216442,0
14/02/2015 14:42,20.05,35.8725,505.5,0.005209244,0
14/02/2015 14:44,20.05,35.95,505,0.005220592,0
14/02/2015 14:49,20,35.9,511.3333333,0.005197017,0
14/02/2015 15:20,19.89,36.12666667,517.6666667,0.005194278,0
14/02/2015 16:43,20.03333333,35.82666667,518.3333333,0.005197121,0
14/02/2015 17:19,20,35.7,518,0.005167824,0
14/02/2015 17:32,20,35.5,512,0.005138633,0
14/02/2015 17:38,20,35.5,516,0.005138633,0
14/02/2015 17:47,19.89,35.45,518.5,0.00509619,0
14/02/2015 19:01,19.84,35.4,524.5,0.005073062,0
14/02/2015 20:00,19.79,35.4,518,0.005057224,0
14/02/2015 20:05,19.84,35.345,510.5,0.005065116,0
14/02/2015 20:10,19.79,35.5,524,0.005071626,0
14/02/2015 20:34,19.89,35.4,529.3333333,0.005088944,0
14/02/2015 21:03,19.89,35.4,534.5,0.005088944,0
14/02/2015 21:07,19.89,35.29,529.5,0.005073002,0
14/02/2015 22:11,19.89,35.66333333,528.6666667,0.005127111,0
14/02/2015 22:20,19.89,35.845,529,0.005153445,0
14/02/2015 22:52,20,35.79,532.5,0.005180961,0
15/02/2015 00:10,19.89,35.645,538,0.005124454,0
15/02/2015 00:22,20,35.5,538,0.005138633,0
15/02/2015 00:40,20,35.5,542,0.005138633,0
15/02/2015 00:42,19.945,35.4,542,0.005106465,0
15/02/2015 00:51,19.945,35.4,542.5,0.005106465,0
15/02/2015 01:08,19.89,35.29,538,0.005073002,0
15/02/2015 01:20,20,35.045,542.5,0.005072235,0
15/02/2015 01:59,20,34.5225,538.5,0.004996004,0
15/02/2015 02:02,20,34.545,539.3333333,0.004999286,0
15/02/2015 02:13,19.89,34.5,545,0.004958532,0
15/02/2015 02:25,20,34.2,543.5,0.004948961,0
15/02/2015 03:01,20,33.79,541.5,0.004889165,0
15/02/2015 03:08,20.06666667,33.79666667,546.6666667,0.004910528,0
15/02/2015 04:32,20.1,32.56,554.6666667,0.004739322,0
15/02/2015 04:43,20.1,32.43333333,565,0.004720745,0
15/02/2015 04:46,20.1,32.4,566,0.004715857,0
15/02/2015 05:04,20.1,32.26,567.6666667,0.004695326,0
15/02/2015 06:08,20.1,32.2,572,0.004686527,0
15/02/2015 06:15,20.05,32.245,574.5,0.004678512,0
15/02/2015 08:47,20.26,30.35666667,610.3333333,0.004460577,0
15/02/2015 09:39,21.5,29,635.75,0.004600072,0
15/02/2015 10:00,21.89,28.7,642.75,0.00466281,0
15/02/2015 10:27,22.1,28.79,646.75,0.004738306,0
15/02/2015 11:10,21.9175,29.2,639,0.004752695,0
15/02/2015 11:19,22.1,29.13333333,626.3333333,0.004795248,0
15/02/2015 11:26,22.39,28.7,631.25,0.004808168,0
15/02/2015 11:39,22.625,28.525,631.5,0.004847882,0
15/02/2015 11:51,22.6,28.65,627.25,0.00486185,0
15/02/2015 12:00,22.6,28.7675,630,0.004881946,0
15/02/2015 12:16,22.7675,28.6,627,0.004903268,0
15/02/2015 12:48,23.2,28.39,629.75,0.004997136,0
15/02/2015 12:52,23.2,28.4725,633,0.005011775,0
15/02/2015 13:04,22.89,28.865,640,0.00498624,0
15/02/2015 13:17,22.6,29.29,645,0.004971324,0
15/02/2015 13:33,22.39,29.7,655,0.00497704,0
15/02/2015 13:41,22.29,30,659.75,0.00499698,0
15/02/2015 13:47,22.26,30.06666667,655,0.004998963,0
15/02/2015 14:15,22,30.34,666,0.004964847,0
15/02/2015 14:25,22,30.4725,678,0.004986703,0
15/02/2015 15:06,21.7,30.89,656.8,0.004963072,0
15/02/2015 15:11,21.7,30.9725,654,0.004976433,0
15/02/2015 15:16,21.7,31,659,0.004980887,0
15/02/2015 17:02,20.89,32.16333333,685,0.004916856,0
15/02/2015 17:19,20.7225,32.2225,679.75,0.004875044,0
15/02/2015 17:25,20.7,32.29,682.6666667,0.004878517,0
15/02/2015 17:38,20.6,32.45,677,0.004872519,0
15/02/2015 17:53,20.5,32.5,677,0.004849843,0
15/02/2015 18:32,20.5,32.79,673.6666667,0.004893459,0
15/02/2015 18:34,20.5,32.79,674,0.004893459,0
15/02/2015 18:47,20.5,32.79,646,0.004893459,0
15/02/2015 19:00,20.445,32.845,659.5,0.004884991,0
15/02/2015 20:15,20.46333333,32.36333333,679.3333333,0.00481829,0
15/02/2015 20:25,20.5,32.29,682,0.004818263,0
15/02/2015 21:11,20.39,31.89,704.5,0.004725674,0
15/02/2015 21:15,20.39,31.79,706.5,0.004710743,0
15/02/2015 21:23,20.39,31.79,699,0.004710743,0
15/02/2015 22:53,20.29,30.6,721.3333333,0.004504998,0
15/02/2015 23:18,20.29,30.2,733.3333333,0.004445688,0
15/02/2015 23:31,20.23,30,723.5,0.004399572,0
15/02/2015 23:32,20.2,29.89,727.5,0.004375145,0
15/02/2015 23:44,20.29,29.7,733,0.004371566,0
16/02/2015 00:01,20.2,29.39,732,0.004301451,0
16/02/2015 00:34,20.29,29.1,711,0.004282644,0
16/02/2015 01:25,20.29,28.2,828,0.004149307,0
16/02/2015 02:09,20.39,27.46333333,853,0.004065413,0
16/02/2015 02:12,20.39,27.5,855.5,0.004070877,0
16/02/2015 02:32,20.39,27.1,860,0.004011282,0
16/02/2015 02:49,20.39,27.05,862,0.004003833,0
16/02/2015 02:50,20.39,27,857.3333333,0.003996385,0
16/02/2015 03:39,20.5,26.5,869,0.003948803,0
16/02/2015 03:42,20.39,26.5,860,0.003921911,0
16/02/2015 04:01,20.39,26.39,857,0.003905529,0
16/02/2015 04:37,20.39,25.96333333,804,0.003841996,0
16/02/2015 05:25,20.39,25.6,795,0.003787903,0
16/02/2015 05:43,20.5,25.29,798.5,0.003767407,0
16/02/2015 06:21,20.39,25.1,801,0.003713479,0
16/02/2015 07:01,20.39,24.79,820.5,0.003667345,0
16/02/2015 08:44,20.5,24.6,851.75,0.003664014,1
16/02/2015 08:47,20.5,25.05,856.5,0.003731441,0
16/02/2015 09:08,20.79,26.065,901.75,0.003954066,1
16/02/2015 09:11,20.89,27.15,943.5,0.004145353,1
16/02/2015 09:15,20.89,26.9175,968.25,0.004109619,1
16/02/2015 09:20,21,27.075,991.75,0.004162071,1
16/02/2015 09:23,21.025,27.1975,999.5,0.004187501,1
16/02/2015 09:39,21.23,27.16333333,1007.333333,0.004235547,1
16/02/2015 09:40,21.29,27.05,1006,0.004233414,1
16/02/2015 09:51,21.5,27.26,1015.333333,0.00432215,1
16/02/2015 10:08,21.7,26.8225,985.5,0.004305027,1
16/02/2015 10:17,21.525,26.9175,969.5,0.004274055,1
16/02/2015 10:19,21.5,27.13333333,978.6666667,0.004301928,1
16/02/2015 10:21,21.5,27.2225,972,0.004316163,1
16/02/2015 10:27,21.4175,27.1725,968.75,0.004286316,1
16/02/2015 10:27,21.445,27.34,964.5,0.004320244,1
16/02/2015 10:37,21.39,27.29333333,975,0.004298209,1
16/02/2015 10:38,21.39,27.2675,965.5,0.004294113,1
16/02/2015 10:45,21.39,27.39,962,0.004313538,1
16/02/2015 10:52,21.5,27.76,995.6666667,0.004401988,1
16/02/2015 11:06,21.5,28.29,1055,0.004486638,1
16/02/2015 11:10,21.5,28.29,1059.5,0.004486638,1
16/02/2015 11:38,21.39,28.4725,999.75,0.004485246,1
16/02/2015 11:39,21.42666667,28.5,993,0.00449978,1
16/02/2015 12:00,21.5,28.2,958.6666667,0.004472261,1
16/02/2015 12:19,21.29,28.156,896.2,0.004407733,1
16/02/2015 12:29,21.5,27.89,905.75,0.004422749,1
16/02/2015 12:30,21.56666667,27.89,908.6666667,0.004440964,1
16/02/2015 12:33,21.6,28.05,915,0.00447581,1
16/02/2015 12:40,21.575,28.02,900.75,0.004464105,1
16/02/2015 12:43,21.6,28.15,907.75,0.004491882,1
16/02/2015 12:55,21.5,28.1,892,0.004456289,1
16/02/2015 13:00,21.525,28.125,890.3333333,0.004467163,1
16/02/2015 13:01,21.6,28.13333333,903.3333333,0.004489203,1
16/02/2015 13:02,21.575,28.1,904.75,0.004476943,1
16/02/2015 13:05,21.6,28.13333333,898,0.004489203,1
16/02/2015 13:07,21.56666667,28.1,892.3333333,0.004474644,1
16/02/2015 13:08,21.525,28.1725,888.5,0.004474762,1
16/02/2015 13:28,21.6,28.1,871.75,0.004483846,1
16/02/2015 13:46,21.525,28.1,844.5,0.004463164,1
16/02/2015 13:50,21.5,27.9175,833,0.004427141,1
16/02/2015 13:52,21.5,28.2,837.5,0.004472261,1
16/02/2015 14:02,21.5,28.2,840.5,0.004472261,1
16/02/2015 14:08,21.575,28.7925,856.75,0.004588087,1
16/02/2015 14:25,21.675,28.84,910.25,0.004624121,1
16/02/2015 14:45,21.7675,28.79,911,0.004642415,1
16/02/2015 14:55,21.675,29,914.5,0.004649967,1
16/02/2015 15:23,21.66666667,28.76,857,0.004608832,1
16/02/2015 16:01,21.89,29.245,905.5,0.004752031,1
16/02/2015 16:13,21.89,29.42666667,926.3333333,0.004781777,1
16/02/2015 16:31,21.745,29.7,930,0.00478365,1
16/02/2015 16:32,21.7675,29.7,933.75,0.004790283,1
16/02/2015 16:41,21.7,29.79,929.25,0.004784976,1
16/02/2015 16:44,21.675,29.7675,927,0.004773975,1
16/02/2015 16:50,21.7,29.85666667,899,0.004795767,1
16/02/2015 16:52,21.675,29.7675,892,0.004773975,1
16/02/2015 16:58,21.7,29.79,933.5,0.004784976,1
16/02/2015 17:04,21.79,29.84,921,0.004819711,1
16/02/2015 17:05,21.79,29.84,925.25,0.004819711,1
16/02/2015 17:10,21.85666667,30.29333333,981.3333333,0.004913634,1
16/02/2015 17:17,22,29.92666667,982,0.004896677,1
16/02/2015 17:23,21.96333333,30.2,974,0.004930626,1
16/02/2015 18:01,21.89,30.29,976,0.004923177,1
16/02/2015 18:02,21.89,30.34,973.75,0.004931369,1
16/02/2015 18:11,21.84,30.34,950.5,0.004916217,0
16/02/2015 20:37,20.5,30.39,727.5,0.004532682,0
16/02/2015 21:49,20.34,30.2,729.5,0.004459543,0
16/02/2015 23:41,20.2,30.55,714,0.004472447,0
17/02/2015 01:14,20,30.29,711,0.004379175,0
17/02/2015 02:12,19.89,30.29,718,0.004349217,0
17/02/2015 02:48,20,30.39,716,0.004393735,0
17/02/2015 02:57,19.89,30.6,713,0.004394043,0
17/02/2015 03:23,20,30.5,721.5,0.004409751,0
17/02/2015 03:40,20.1,30.5,725.5,0.004437337,0
17/02/2015 04:33,20.5,30.39,736,0.004532682,0
17/02/2015 04:45,20.39,30.42666667,741.3333333,0.004507256,0
17/02/2015 04:59,20.5,30.29,741.5,0.004517659,0
17/02/2015 05:04,20.5,30.29,738,0.004517659,0
17/02/2015 05:23,20.5,30.29,739.3333333,0.004517659,0
17/02/2015 05:37,20.39,30.5,732,0.004518198,0
17/02/2015 05:51,20.2,30.6,746.5,0.004479819,0
17/02/2015 06:33,20.5,30.39,748.5,0.004532682,0
17/02/2015 08:12,20.6,30.39,783.3333333,0.004560932,0
17/02/2015 08:38,20.56666667,30.5,785.6666667,0.004568094,1
17/02/2015 08:48,20.675,30.9175,834,0.004662355,1
17/02/2015 08:57,20.79,30.89,839.5,0.00469154,1
17/02/2015 09:22,21,31.4175,934.5,0.004834805,1
17/02/2015 09:26,21.075,31.4725,926.25,0.004865883,1
17/02/2015 09:33,21.1,31.39,946.75,0.004860545,1
17/02/2015 09:46,21.15,31.39,950.5,0.004875609,1
17/02/2015 09:53,21.2,31.34,950,0.004882863,1
17/02/2015 10:00,21.2,31.39,952.6666667,0.004890715,1
17/02/2015 10:01,21.2,31.34,961,0.004882863,1
17/02/2015 10:11,21.2675,31.39,965.5,0.004911173,1
17/02/2015 10:32,21.29,31.315,979,0.004906165,1
17/02/2015 10:40,21.29,31.32333333,991.3333333,0.004907481,1
17/02/2015 10:50,21.39,31.42666667,993,0.004954319,1
17/02/2015 10:58,21.39,31.79,1015.333333,0.005012059,1
17/02/2015 11:03,21.39,32,1030.5,0.005045437,1
17/02/2015 11:15,21.39,32.475,1078.5,0.005120947,1
17/02/2015 11:18,21.39,32.45,1068,0.005116972,1
17/02/2015 11:28,21.4175,32.545,1098.75,0.005140803,1
17/02/2015 11:30,21.42666667,32.49666667,1089.666667,0.005136013,1
17/02/2015 11:38,21.4175,32.6175,1077.75,0.00515235,1
17/02/2015 11:42,21.445,32.645,1092.5,0.005165497,1
17/02/2015 12:19,21.675,32.7225,1382.25,0.005251886,1
17/02/2015 12:21,21.7,32.79,1283,0.00527093,1
17/02/2015 12:30,21.66666667,32.96666667,1209.333333,0.005288689,1
17/02/2015 12:42,21.7,33,1160.333333,0.005304975,1
